time_ms,label,ax,ay,az,gx,gy,gz
1166,2,-1384,12328,836,-3097,-4209,-2333
1176,2,-1212,12016,120,-2653,-3267,-2004
1186,2,-2344,12376,-172,-2256,-2740,-1692
1196,2,-3932,12196,-384,-1947,-2569,-1754
1206,2,-3260,11468,-132,-1787,-2017,-1348
1216,2,-2292,11340,1100,-1511,-919,-788
1226,2,-2536,11516,1416,-1116,324,-380
1236,2,-3056,11696,1656,-708,1189,-97
1246,2,-3564,11856,1432,-383,1673,94
1256,2,-4564,12248,1116,-175,1951,123
1266,2,-5600,12468,868,-67,1641,-83
1276,2,-5232,12392,816,37,1148,306
1286,2,-5108,12680,648,186,1084,1039
1296,2,-5312,12692,600,340,865,1411
1306,2,-5488,12856,728,490,406,1616
1316,2,-5484,13012,628,618,-9,1803
1326,2,-5468,12956,732,807,-217,1989
1336,2,-4540,13152,776,982,-169,2174
1346,2,-4336,13448,1348,1231,-100,2356
1356,2,-4516,13268,1100,1572,-231,2567
1366,2,-4268,13544,1300,1768,-195,2801
1376,2,-4184,13576,1428,1855,-222,3006
1386,2,-3900,13216,1676,2174,35,3244
1396,2,-3624,13384,1792,2434,191,3566
1406,2,-3836,13516,1344,2646,151,3727
1416,2,-4296,14052,1376,2667,-53,3900
1426,2,-4368,14280,1284,2733,-181,4126
1436,2,-4644,14508,1304,2739,-519,4378
1446,2,-4800,14868,1228,2785,-849,4613
1456,2,-4132,15148,1072,2667,-1044,4847
1466,2,-3732,15464,1024,2871,-1269,5017
1476,2,-3856,15928,2008,2828,-916,4818
1486,2,-4576,16184,3016,2903,-452,4837
1496,2,-5360,16072,2872,3039,-893,5302
1506,2,-6184,15884,2300,3262,-1661,5841
1516,2,-6664,15536,1472,3401,-3260,5635
1526,2,-6152,15340,1604,3228,-4964,5604
1536,2,-5332,15436,2056,3269,-5983,6003
1546,2,-4288,15964,2092,3530,-6201,6263
1556,2,-4040,16796,2296,3666,-6529,6220
1566,2,-3960,17468,2320,3646,-6917,6081
1576,2,-3500,17468,2348,3579,-6983,5940
1586,2,-2928,17344,2628,3468,-6706,5824
1596,2,-2240,17224,2832,3362,-6227,5686
1606,2,-2096,17080,2716,3278,-5391,5502
1616,2,-2152,17008,2768,3135,-4606,5252
1626,2,-2292,16956,2720,2957,-3926,4932
1636,2,-2624,16636,2744,2763,-3412,4543
1646,2,-2624,16144,2888,2542,-3015,4228
1656,2,-2544,15936,2844,2328,-2585,3997
1666,2,-2508,15668,2900,2150,-2132,3742
1676,2,-2744,15672,3028,1956,-1604,3450
1686,2,-2668,15224,3052,1783,-1409,3266
1696,2,-2648,15316,3108,1716,-382,3041
1706,2,-3112,15600,3288,1640,157,2799
1716,2,-3848,15824,3296,1413,79,2596
1726,2,-4744,15960,3392,1137,-148,2247
1736,2,-4760,15600,3212,871,-120,1853
1746,2,-4688,15944,3500,561,-227,1533
1756,2,-4588,16252,3552,364,-78,1251
1766,2,-4408,16308,3160,182,105,1032
1776,2,-4212,16396,3040,-45,212,926
1786,2,-4152,16432,3096,-244,296,844
1796,2,-3960,16420,2724,-413,411,725
1806,2,-3824,16492,2696,-534,544,489
1816,2,-3360,16664,2436,-580,864,318
1826,2,-3044,16688,2644,-605,1434,159
1836,2,-3220,16808,2332,-580,2037,-165
1846,2,-3488,17040,1908,-518,2397,-594
1856,2,-3752,17372,1724,-543,2512,-1132
1866,2,-3908,17556,2156,-666,2554,-1694
1876,2,-3648,17596,2708,-900,2575,-2245
1886,2,-3272,17716,3300,-1256,2893,-2843
1896,2,-2376,17420,3176,-1578,3373,-3472
1906,2,-1980,17300,2572,-1692,4046,-4070
1916,2,-2480,17056,1920,-1652,4720,-4588
1926,2,-3160,17284,1340,-1597,5231,-4892
1936,2,-4068,17476,916,-1510,5793,-5076
1946,2,-4784,17560,1392,-1418,6059,-5407
1956,2,-5132,17808,2284,-1508,6051,-5982
1966,2,-4248,17788,1948,-1604,6365,-5977
1976,2,-5340,17596,2332,-1762,6157,-6875
1986,2,-5396,17300,1640,-1886,5415,-7391
1996,2,-5576,16876,1272,-1981,4939,-7559
2006,2,-5436,16440,1108,-1986,4442,-7729
2016,2,-5072,16288,1000,-1996,4134,-7773
2026,2,-5040,16120,1048,-1925,4157,-7774
2036,2,-5076,15848,864,-1795,4171,-7693
2046,2,-5208,15828,864,-1744,4109,-7652
2056,2,-5452,15884,1080,-1748,3844,-7629
2066,2,-3880,16192,1424,-1868,4256,-7165
2076,2,-5736,15560,1800,-2013,4030,-7752
2086,2,-5280,16272,1720,-2326,3046,-7816
2096,2,-4632,15792,1668,-2454,3131,-7122
2106,2,-3192,15176,2056,-2498,3393,-6511
2116,2,-2948,15284,1024,-2416,3629,-6229
2126,2,-4036,15372,824,-2290,3750,-6042
2136,2,-5700,15196,768,-2265,3212,-5860
2146,2,-7216,14528,192,-2288,1927,-5723
2156,2,-9596,15200,-596,-2656,-666,-5751
2166,2,-9316,14828,-20,-2705,-1980,-5632
2176,2,-5624,14104,-100,-2795,-2913,-4819
2186,2,-6048,14536,412,-2821,-4460,-4066
2196,2,-5708,14264,32,-2574,-5107,-3555
2206,2,-4136,13800,136,-2671,-6046,-3017
2216,2,-2496,13068,-812,-2429,-6599,-2425
2226,2,-1104,12484,-852,-2123,-6335,-1942
2236,2,460,15148,-1028,-1708,-5370,-1294
2246,2,-956,12416,-632,-1647,-5106,-1027
2256,2,-1480,11128,-740,-1512,-4600,-885
2266,2,-2016,12044,-316,-1452,-4364,-793
2276,2,-2528,13624,176,-1330,-3971,-407
2286,2,-3164,13360,196,-1210,-3459,29
2296,2,-3872,13000,-16,-1172,-3047,267
2306,2,-5020,13184,368,-1163,-3170,106
2316,2,-4684,13460,564,-1151,-3480,196
2326,2,-3892,13220,872,-899,-3098,1023
2336,2,-3752,12720,924,-585,-2521,1590
2346,2,-3340,12176,772,-264,-2099,1875
2356,2,-3104,12008,996,82,-1645,2134
2366,2,-2960,12320,728,414,-1189,2424
2376,2,-2872,12476,620,872,-559,2728
2386,2,-2976,12604,636,1233,-142,3035
2396,2,-2988,13104,904,1579,168,3357
2406,2,-3100,13484,1144,1869,400,3665
2416,2,-3228,13588,860,2081,408,3923
2426,2,-3144,13768,448,2317,501,4094
2436,2,-3188,14260,1316,2429,432,4365
2446,2,-3184,14172,368,2662,554,4563
2456,2,-3244,14756,1052,2937,637,4824
2466,2,-3276,14852,-804,3214,836,5066
2476,2,-3696,15748,788,3579,800,5341
2486,2,-4492,16500,2028,3606,902,5494
2496,2,-5596,16856,1980,3768,334,5402
2506,2,-6232,17620,2468,3699,-1292,5554
2516,2,-6080,17532,1564,3593,-2262,5439
2526,2,-5324,17508,1596,3477,-2766,5671
2536,2,-3472,17060,1568,3620,-2882,6261
2546,2,-3132,17032,1392,3901,-2615,6498
2556,2,-3112,17108,1360,4095,-2423,6494
2566,2,-3680,17292,1700,4200,-2560,6179
2576,2,-4040,16968,1516,4208,-3201,5695
2586,2,-4224,16708,1868,4171,-3743,5325
2596,2,-4332,16412,1904,4096,-4238,5025
2606,2,-4136,16196,1656,4006,-4725,4770
2616,2,-3908,16228,1836,3975,-4995,4594
2626,2,-3608,16404,2360,3902,-5073,4516
2636,2,-3484,16572,2492,3804,-5060,4402
2646,2,-3428,16568,2236,3626,-5083,4188
2656,2,-3404,16456,2128,3434,-5041,3939
2666,2,-3076,16372,2348,3212,-4819,3617
2676,2,-2908,16252,2596,2962,-4433,3364
2686,2,-2704,16212,2416,2738,-3906,3192
2696,2,-2508,16160,2560,2474,-3347,3022
2706,2,-2692,15924,2556,2221,-2963,2859
2716,2,-2408,15908,2016,1991,-1916,2650
2726,2,-2812,16144,2192,1794,-1295,2371
2736,2,-3280,16544,2152,1430,-1330,2228
2746,2,-3832,16628,2036,1115,-911,1913
2756,2,-3648,16648,2432,807,-569,1599
2766,2,-3768,16784,2416,539,-365,1290
2776,2,-3732,16652,2328,439,116,991
2786,2,-3544,16248,2288,365,570,857
2796,2,-3556,16228,2260,261,843,708
2806,2,-3796,16360,2588,160,923,476
2816,2,-3728,16636,2660,-17,913,307
2826,2,-3464,16880,2688,-207,992,137
2836,2,-3264,16992,2796,-343,1109,-106
2846,2,-3004,16696,2696,-452,1332,-267
2856,2,-2916,16428,2460,-502,1784,-411
2866,2,-3152,16216,1960,-475,2230,-658
2876,2,-3200,16288,1980,-516,2529,-1024
2886,2,-3092,16544,2164,-674,2853,-1509
2896,2,-2960,16688,2120,-861,3066,-2173
2906,2,-2992,16872,2228,-1120,3285,-2834
2916,2,-2968,17140,1716,-1322,3537,-3369
2926,2,-3256,17308,1240,-1495,3735,-3767
2936,2,-3552,17376,720,-1557,3867,-3988
2946,2,-4184,17620,732,-1657,3936,-4102
2956,2,-4516,17680,740,-1860,3968,-4323
2966,2,-4664,17888,1456,-2114,3949,-4690
2976,2,-4232,17476,1848,-2392,3961,-5210
2986,2,-4200,17404,1844,-2594,4011,-5729
2996,2,-4344,17500,2368,-2813,4126,-6096
3006,2,-3644,17072,1600,-2696,4909,-5900
3016,2,-4936,16736,1156,-2806,4833,-6738
3026,2,-5140,16648,1092,-2771,4427,-6907
3036,2,-5188,16768,676,-2750,4444,-6906
3046,2,-5524,16804,804,-2773,4053,-7224
3056,2,-5812,16612,184,-2765,3393,-7409
3066,2,-6348,16424,368,-2821,2844,-7510
3076,2,-6516,16156,76,-2822,2078,-7466
3086,2,-6524,16104,88,-2891,1201,-7378
3096,2,-6440,16292,444,-3070,422,-7238
3106,2,-6652,16496,1496,-3365,-183,-7145
3116,2,-5116,16852,1768,-3568,-628,-6879
3126,2,-7284,15508,1540,-3700,-1345,-7420
3136,2,-6516,15752,1312,-3985,-1803,-7495
3146,2,-5036,15312,1260,-4060,-1582,-6782
3156,2,-4128,14936,764,-3804,-1405,-6142
3166,2,-4236,14948,732,-3685,-1064,-5851
3176,2,-4080,14652,876,-3546,-1034,-5488
3186,2,-4028,14804,1844,-3563,-916,-5101
3196,2,-3896,14564,2228,-3567,-485,-4760
3206,2,-3928,14188,2296,-3401,10,-4403
3216,2,-5016,13808,1936,-3259,114,-4589
3226,2,-6092,14012,1204,-3137,112,-4937
3236,2,-6412,14208,188,-2904,202,-5041
3246,2,-6944,14560,120,-2732,-144,-4669
3256,2,-8216,14112,-372,-2501,-1185,-4394
3266,2,-6204,13032,-380,-2518,-1554,-3962
