time_ms,label,ax,ay,az,gx,gy,gz
3166,2,-4208,17772,2816,-824,-3276,-4823
3176,2,-4044,17640,2964,-972,-3741,-4972
3186,2,-3360,17096,2936,-1125,-4096,-4949
3196,2,-2772,16820,2812,-1213,-4230,-4919
3206,2,-2384,16416,2720,-1315,-4365,-4844
3216,2,-2004,16224,2696,-1432,-4179,-4612
3226,2,-1912,15916,2676,-1617,-3792,-4301
3236,2,-2196,15728,2648,-1732,-3408,-4100
3246,2,-2368,15568,2568,-1910,-2895,-3936
3256,2,-2768,15300,2608,-2029,-2207,-3769
3266,2,-2268,15100,1976,-2105,-1519,-3375
