time_ms,label,ax,ay,az,gx,gy,gz
1276,2,7076,-796,12604,-383,-46,-169
1286,2,6976,-816,12484,-348,-5,-201
1296,2,6968,-812,12516,-340,-10,-234
1306,2,6924,-840,12480,-309,-31,-245
1316,2,6840,-844,12572,-266,-107,-249
1326,2,6860,-952,12484,-220,-176,-252
1336,2,6832,-960,12512,-199,-252,-239
1346,2,6888,-812,12568,-155,-314,-238
1356,2,6984,-796,12324,-129,-353,-224
1366,2,7144,-840,12540,-113,-366,-233
1376,2,7044,-672,12512,-88,-338,-245
1386,2,7124,-668,12584,-76,-258,-240
1396,2,7196,-648,12736,-51,-200,-244
1406,2,7120,-644,12776,-68,-109,-238
1416,2,7108,-652,12708,-77,-71,-200
1426,2,7024,-644,12868,-89,-59,-184
1436,2,7012,-656,12712,-98,-62,-166
1446,2,6996,-760,12756,-116,-78,-148
1456,2,6884,-836,12748,-126,-112,-122
1466,2,6888,-1040,12844,-113,-145,-112
1476,2,6952,-896,13028,-113,-208,-126
1486,2,7008,-1000,12980,-132,-267,-128
1496,2,7004,-992,12760,-133,-283,-132
1506,2,6908,-872,12832,-134,-306,-123
1516,2,6864,-820,12576,-136,-293,-129
1526,2,7188,-760,12632,-144,-238,-145
1536,2,7044,-780,12828,-157,-195,-139
1546,2,7000,-860,12696,-144,-137,-162
1556,2,6824,-940,12692,-147,-120,-174
1566,2,6728,-924,12896,-138,-158,-183
1576,2,6576,-948,12848,-142,-220,-199
1586,2,6596,-888,12928,-148,-285,-223
1596,2,6712,-868,12988,-170,-327,-247
1606,2,6872,-884,12872,-188,-312,-248
1616,2,7044,-880,12764,-218,-256,-257
1626,2,7032,-948,12884,-234,-173,-265
1636,2,6984,-868,12956,-242,-117,-292
1646,2,7056,-852,12776,-257,-66,-297
1656,2,7036,-896,12908,-279,-56,-306
1666,2,6956,-872,12912,-293,-36,-285
1676,2,7036,-780,12680,-313,-59,-259
1686,2,6960,-764,12768,-329,-119,-225
1696,2,6860,-864,12416,-356,-196,-222
1706,2,6928,-892,12588,-342,-214,-209
1716,2,6888,-932,12584,-333,-257,-189
1726,2,7048,-932,12608,-288,-220,-179
1736,2,7092,-1044,12504,-272,-203,-197
1746,2,7044,-968,12512,-227,-181,-221
1756,2,7012,-1052,12532,-199,-140,-225
1766,2,7064,-1000,12468,-172,-134,-209
1776,2,6952,-912,12416,-150,-151,-193
1786,2,6940,-708,12412,-117,-171,-192
1796,2,6956,-860,12488,-103,-187,-175
1806,2,6920,-820,12600,-67,-190,-171
1816,2,6864,-1016,12476,-47,-193,-192
1826,2,6900,-980,12528,-28,-224,-223
1836,2,7012,-900,12640,-39,-236,-220
1846,2,6996,-816,12600,-53,-200,-190
1856,2,7036,-976,12868,-72,-180,-160
1866,2,7080,-1024,12640,-97,-157,-144
1876,2,7076,-944,12476,-112,-115,-108
1886,2,7036,-1080,12804,-126,-73,-86
1896,2,6952,-1056,12848,-142,-76,-77
1906,2,6988,-1068,12912,-142,-86,-96
1916,2,6848,-1060,12788,-138,-79,-103
1926,2,6740,-1096,12784,-122,-112,-133
1936,2,6720,-1208,12768,-127,-181,-163
1946,2,6692,-1048,12888,-121,-225,-191
1956,2,6756,-1004,12816,-116,-293,-231
1966,2,6744,-1024,12760,-134,-373,-248
1976,2,6888,-840,12672,-127,-368,-250
1986,2,6968,-856,12592,-148,-339,-224
1996,2,7028,-784,12608,-145,-298,-223
2006,2,7120,-872,12588,-154,-215,-219
2016,2,7164,-836,12428,-140,-147,-207
2026,2,7048,-824,12564,-115,-103,-209
2036,2,7088,-812,12440,-125,-25,-194
2046,2,6916,-780,12552,-90,13,-203
2056,2,6860,-716,12528,-72,29,-215
2066,2,6924,-644,12324,-45,72,-206
2076,2,6932,-716,12256,-24,111,-197
2086,2,6880,-640,12308,19,162,-205
2096,2,6940,-608,12268,48,279,-198
2106,2,7084,-544,12540,76,488,-179
2116,2,7276,-380,12848,55,725,-137
2126,2,7240,-468,13156,-8,942,-97
2136,2,7200,-516,13636,-99,1106,-26
2146,2,6968,-592,14060,-200,1242,25
2156,2,7528,-612,14200,-303,1774,119
2166,2,19932,-14568,-32768,940,9079,-147
2176,2,32767,11788,32600,3613,-11449,-3071
2186,2,800,8976,11436,6769,503,-146
2196,2,-6812,-2736,15076,3899,5449,1126
2206,2,13936,-9532,21148,3996,7002,352
2216,2,10444,-2340,21544,3287,5416,-408
2226,2,4192,2356,20680,2277,4347,-357
2236,2,3084,4328,18664,1774,3170,692
2246,2,4272,4060,16456,1467,2102,1024
2256,2,4148,3464,14828,1132,1381,998
2266,2,2432,1516,14468,874,144,816
2276,2,2324,-100,15036,836,-502,647
2286,2,4832,364,15848,642,-695,459
2296,2,7748,1260,17164,225,-566,257
2306,2,8960,1428,18188,-211,-8,14
2316,2,8276,860,18244,-674,622,-232
2326,2,7232,448,17812,-1044,1103,-343
2336,2,6712,60,17164,-1361,1266,-232
2346,2,6436,-136,16092,-1571,1174,-43
2356,2,6352,-676,15352,-1680,1035,127
2366,2,6296,-1116,14680,-1705,908,261
2376,2,5684,-1028,14024,-1674,723,299
2386,2,5016,-724,13836,-1640,411,301
2396,2,4200,-448,13536,-1613,-179,255
2406,2,3764,-524,13428,-1576,-848,200
2416,2,3884,-492,13116,-1551,-1514,122
2426,2,4372,-460,12788,-1520,-2000,71
2436,2,4960,-500,12472,-1474,-2260,68
2446,2,5364,-628,12540,-1415,-2260,80
2456,2,5616,-524,12380,-1320,-2049,90
2466,2,5604,-528,12172,-1222,-1770,89
2476,2,5472,-468,12416,-1127,-1480,45
2486,2,5380,-364,12644,-1063,-1308,42
2496,2,5084,-116,12696,-1051,-1165,51
2506,2,5140,-64,12784,-1048,-1036,116
2516,2,5100,-120,12408,-1056,-994,163
2526,2,5048,-240,12236,-1041,-960,148
2536,2,5024,-384,12232,-1012,-916,162
2546,2,5332,-524,12324,-972,-827,170
2556,2,5528,-676,12324,-908,-689,159
2566,2,5660,-788,12644,-837,-472,106
2576,2,5612,-944,12636,-780,-307,30
2586,2,5460,-1108,12588,-717,-211,-44
2596,2,5340,-1032,12700,-652,-211,-98
2606,2,5040,-1020,12688,-607,-259,-168
2616,2,5060,-1080,12772,-547,-402,-226
2626,2,5192,-1124,12592,-503,-565,-299
2636,2,5344,-1228,12776,-469,-628,-359
2646,2,5688,-1268,12944,-446,-640,-414
2656,2,5680,-1340,12976,-451,-604,-473
2666,2,6036,-1316,12848,-446,-538,-535
2676,2,6068,-1536,12912,-414,-491,-577
2686,2,6292,-1580,12832,-410,-445,-583
2696,2,6240,-1556,12936,-382,-386,-587
2706,2,6244,-1564,13048,-386,-359,-617
2716,2,5996,-1596,13236,-397,-418,-633
2726,2,6084,-1652,13252,-406,-434,-651
2736,2,6124,-1620,13076,-410,-486,-640
2746,2,6228,-1420,13284,-434,-523,-648
2756,2,6364,-1264,13132,-445,-542,-631
2766,2,6308,-1216,13244,-459,-559,-624
2776,2,6216,-1040,13184,-488,-568,-608
2786,2,6428,-816,13296,-558,-550,-597
2796,2,6564,-784,12972,-576,-428,-567
2806,2,6628,-852,13120,-608,-323,-519
2816,2,6704,-1016,12980,-623,-235,-513
2826,2,6736,-1032,12900,-661,-117,-477
2836,2,6592,-948,13008,-612,-13,-431
2846,2,6516,-1068,12760,-587,0,-380
2856,2,6480,-1096,12704,-560,47,-312
2866,2,6620,-1180,12576,-536,63,-267
2876,2,6692,-1264,12388,-496,103,-238
2886,2,6736,-1468,12268,-447,166,-222
2896,2,6676,-1684,12432,-366,227,-223
2906,2,6516,-1748,12232,-272,250,-237
2916,2,6172,-1844,12256,-156,164,-255
2926,2,5992,-1964,12416,-13,19,-295
2936,2,5880,-1980,12556,60,-138,-347
2946,2,5632,-1924,12720,179,-297,-365
2956,2,5524,-1860,12940,248,-476,-360
2966,2,5492,-1672,12972,303,-651,-376
2976,2,5460,-1492,13120,324,-869,-362
2986,2,5492,-1304,13436,329,-1043,-336
2996,2,5564,-1040,13220,306,-1156,-282
3006,2,5764,-820,13504,266,-1204,-271
3016,2,5788,-640,13372,216,-1188,-237
3026,2,5996,-572,13356,156,-1148,-257
3036,2,6220,-176,13260,42,-1046,-162
3046,2,6412,-236,13596,-57,-860,-114
3056,2,6468,-196,13220,-179,-646,-107
3066,2,6496,-300,13352,-303,-417,-144
3076,2,6356,-184,13180,-390,-210,-112
3086,2,6292,-324,13364,-494,-85,-82
3096,2,6224,-424,13252,-560,-33,-90
3106,2,6300,-604,13124,-664,-2,-120
3116,2,6336,-864,13016,-688,30,-114
3126,2,6648,-832,12864,-715,77,-94
3136,2,6656,-1056,12928,-717,133,-101
3146,2,6716,-1220,12876,-701,198,-110
3156,2,6660,-1224,12980,-660,269,-116
3166,2,6680,-1268,12928,-604,315,-120
3176,2,6660,-1272,12976,-582,292,-129
3186,2,6520,-1296,12760,-536,253,-134
3196,2,6444,-1324,12888,-507,182,-87
3206,2,6392,-1204,12792,-459,72,-48
3216,2,6392,-1300,12740,-424,-37,-28
3226,2,6492,-1416,12796,-398,-143,-8
3236,2,6592,-1444,12772,-331,-213,13
3246,2,6792,-1556,12860,-288,-237,26
3256,2,6644,-1508,12824,-238,-226,47
3266,2,6732,-1472,12760,-189,-258,45
